,bldg_Building_gml_id,damage_value_building,damage_value_contents,damage_value_total
12408,bldg_e35d4585-e8ab-440d-8930-3213524bdd50,0.0,0.0,0.0
12409,bldg_e8a659b1-292f-453f-97c0-2e56abd4a86a,0.0,0.0,0.0
12410,bldg_c452d7a7-68d4-4c94-b7b3-90d13124ff06,0.0,0.0,0.0
12411,bldg_8ea79da3-8941-41eb-b252-23bc811930af,0.0,0.0,0.0
12412,bldg_a7dac5bb-b10f-4701-a1b2-7f5f73c560e2,0.0,0.0,0.0
12413,bldg_373fd4b2-754f-47a3-929d-4740768ecb9c,0.0,0.0,0.0
12414,bldg_4b5a6ae3-a2d0-46bb-85f3-b3095d7f4ac4,0.0,0.0,0.0
12415,bldg_7d8e71cb-7d24-4ade-aebd-1f62b67aa80f,0.0,0.0,0.0
12416,bldg_7bb073df-890a-4ecf-b062-4f348f9ff86a,0.0,0.0,0.0
12417,bldg_142d3b4b-0661-47cf-820b-e399f6445d8d,0.0,0.0,0.0
12418,bldg_485cce34-f99a-4cd5-83dd-a6ebea880261,0.0,0.0,0.0
12419,bldg_ec33f3aa-d61b-4543-8b7a-2db40388be01,0.0,0.0,0.0
12420,bldg_6409be99-e8d9-41df-8359-a988ab10cc86,0.0,0.0,0.0
12421,bldg_4d6655f3-94a9-4b61-8238-9dd9708368b3,0.0,0.0,0.0
12422,bldg_69445ca6-9eea-421d-8568-0bf70c02124b,0.0,0.0,0.0
12423,bldg_57848c2f-5e54-4095-9323-3d119a4de7f7,0.0,0.0,0.0
12424,bldg_0c2a9dca-bcd4-47b4-807f-f04859322477,0.0,0.0,0.0
12425,bldg_7261b918-2358-481e-98fb-4c760327e1a0,0.0,0.0,0.0
12426,bldg_e9a6d3ca-6eca-412b-903a-eb1080f9da46,0.0,0.0,0.0
12427,bldg_aaf5abc5-9176-4224-8185-ca2ca3ca8d52,0.0,0.0,0.0
12428,bldg_ddc2a7a8-9963-4035-b13b-66b02d1f3f3b,0.0,0.0,0.0
12429,bldg_a142b094-0bf3-4a0f-ae74-b10b8e4a3911,0.0,0.0,0.0
12430,bldg_a07b5fc9-9ec7-4b4c-958e-44beee4e9654,0.0,0.0,0.0
12431,bldg_063e3df8-4f67-4994-b2dc-a3923c4b5ae8,0.0,0.0,0.0
12432,bldg_76287ad4-a74d-464a-ba62-9dae2215692f,0.0,0.0,0.0
12433,bldg_5a959d05-a9e8-45e8-9004-d4af90012008,0.0,0.0,0.0
12434,bldg_0dc2193f-e069-46f2-8888-9f115f0c8291,0.0,0.0,0.0
12435,bldg_e3094c16-8225-4d1f-a5b4-0dcf2dcd0bb0,0.0,0.0,0.0
12436,bldg_a5c5a9ac-9849-4f81-b3cd-19bf004a51bd,0.0,0.0,0.0
12437,bldg_7f2a3436-658a-48f8-8400-48bd1101144a,0.0,0.0,0.0
12438,bldg_ee3f3f18-7182-4e89-acfa-415acf87ec91,0.0,0.0,0.0
12439,bldg_bc2d03d8-3825-4e07-9e53-bccb47a6494d,0.0,0.0,0.0
12440,bldg_44a80b69-f3d0-4925-bcc7-2d3b8109a570,0.0,0.0,0.0
12441,bldg_28ec6b40-8f51-4083-8b2e-09222e05ff30,0.0,0.0,0.0
12442,bldg_e1f3b364-1ec9-4703-a7ae-349247b0e0b8,0.0,0.0,0.0
12443,bldg_2a166972-251e-487e-b866-4fd2ab574172,0.0,0.0,0.0
12444,bldg_b1c8d9ef-950b-414e-8962-16281a89682d,0.0,0.0,0.0
12445,bldg_a4b1e495-b61d-4bce-8c3e-6e87d97db119,0.0,0.0,0.0
12446,bldg_496d6e77-ff1c-4528-a2cf-f08931312489,0.0,0.0,0.0
12447,bldg_5ba0af6f-1eda-4f8c-af53-173317b2d0a2,0.0,0.0,0.0
12448,bldg_a9141eda-e721-413c-99af-cda79a29e98c,0.0,0.0,0.0
12449,bldg_26a48a45-85e4-423a-8a37-5f39affd233b,0.0,0.0,0.0
12450,bldg_75ffb2c4-f671-4f1e-b408-14a995eb22f0,0.0,0.0,0.0
12451,bldg_1dd41d1f-f56c-4dd6-b5e2-58f284800b2b,0.0,0.0,0.0
12452,bldg_3563fb06-c5ab-482f-841d-f263eb8dcab7,0.0,0.0,0.0
12453,bldg_3d4be632-c6e5-4e53-8549-65d32d7ed7cc,0.0,0.0,0.0
12454,bldg_c6c7667d-9215-4437-b7ec-d3987433e89d,0.0,0.0,0.0
12455,bldg_a60460d3-c0a9-4f7e-8ac6-b0e185d14f6f,0.0,0.0,0.0
12456,bldg_ed7e8911-1595-42fd-8832-329cd5f13ebc,0.0,0.0,0.0
12457,bldg_0e97f1d9-38f2-4282-823d-30aa1f746285,0.0,0.0,0.0
12458,bldg_a835496b-5025-4995-acf1-ce0bc8f2a74a,0.0,0.0,0.0
12459,bldg_5b31d668-ed4e-4975-b781-1983ff086e68,0.0,0.0,0.0
12460,bldg_e0e05cc4-2321-4a4a-880b-076a3ce0953f,0.0,0.0,0.0
12461,bldg_82a3f548-1469-4ba1-a911-0291ba86d941,0.0,0.0,0.0
12462,bldg_783b2e5c-0dff-4036-9b06-8fb51335700b,0.0,0.0,0.0
12463,bldg_fe9b1153-88d3-40e4-9939-5750afa92e01,0.0,0.0,0.0
12464,bldg_668946f5-b58e-430c-b164-8041a5f0440d,0.0,0.0,0.0
12465,bldg_83eb4724-18ec-4254-be4d-c6eacf4e7e45,0.0,0.0,0.0
12466,bldg_521b2f47-d981-47c6-9fcd-202084312ece,0.0,0.0,0.0
12467,bldg_c890f20a-a838-4606-8934-bb1f927de146,0.0,0.0,0.0
12468,bldg_144618d7-e71b-4240-8204-c036ce59e131,0.0,0.0,0.0
12469,bldg_de49f68b-e175-4b56-a4c8-b945ac0fe4fe,0.0,0.0,0.0
12470,bldg_d2373de9-1c27-4fa2-afa2-a3aa10f7c524,0.0,0.0,0.0
12471,bldg_dc21a8f7-5211-4e24-9c5f-b9c0ebe93008,0.0,0.0,0.0
12472,bldg_2386a86c-29b1-4d91-811b-8533a143a48d,0.0,0.0,0.0
12473,bldg_6849eada-fc7e-4c91-897b-c407aa06031d,0.0,0.0,0.0
12474,bldg_4d4b74d1-2b11-4ba6-aefc-2a0f4cf3ec71,0.0,0.0,0.0
12475,bldg_cc945dab-6657-4c01-89cc-634f09df0f3b,0.0,0.0,0.0
12476,bldg_957d8691-33f6-4ea9-8af3-1275f55f1c7b,0.0,0.0,0.0
12477,bldg_5c2adabd-625c-4405-b9f0-c4e3115bd301,0.0,0.0,0.0
12478,bldg_ec71b231-0d6e-4167-aa62-6264ca461593,0.0,0.0,0.0
12479,bldg_1b3ec658-0d47-4b02-a428-73bcd61bc55e,0.0,0.0,0.0
12480,bldg_ced9a895-3ff3-41f3-accf-47ceb087e759,0.0,0.0,0.0
12481,bldg_c97f4002-1c4b-40be-8a9d-ce12eb7496c4,0.0,0.0,0.0
12482,bldg_5ae6e4cb-b240-44b3-9b4b-702218dadee6,0.0,0.0,0.0
12483,bldg_3878412b-d315-4fad-9c52-88464b372343,0.0,0.0,0.0
12484,bldg_71d1abd0-f74a-4d15-a994-82324c3b878b,0.0,0.0,0.0
12485,bldg_56ad48a3-c59c-49d6-9225-05e5c19ed00c,0.0,0.0,0.0
12486,bldg_e3f9bd50-0593-43e8-8095-5014baf7d60f,0.0,0.0,0.0
12487,bldg_391eb9f8-06d7-48de-abf9-ac205847111b,0.0,0.0,0.0
12488,bldg_bd397d64-1530-4741-97ea-56f023cf05bf,0.0,0.0,0.0
12489,bldg_715f4d17-b225-433d-a3d9-7a28cdf22168,0.0,0.0,0.0
12490,bldg_d963d304-fb4c-40a5-8ef5-821af414b51e,0.0,0.0,0.0
12491,bldg_6dd18dca-7da9-4ee1-a5b7-15677edc4699,0.0,0.0,0.0
12492,bldg_b30a0bf6-7d6e-4f24-9063-085c57f7bcf4,0.0,0.0,0.0
12493,bldg_c8a443a4-94ad-4079-9739-c8eecc2aaa3b,0.0,0.0,0.0
12494,bldg_377b8bb6-a2a1-4346-be8d-2e05b3ee7d26,0.0,0.0,0.0
12495,bldg_c4ae5d60-104b-45c3-98ca-88f0efbf2e78,0.0,0.0,0.0
12496,bldg_eee098dc-0c04-44f1-90fa-17eb52004f1c,0.0,0.0,0.0
12497,bldg_9a2f4cfc-da5f-4156-b8ab-4e240424a3c1,0.0,0.0,0.0
12498,bldg_e45eb6de-6ffb-41d9-bcc1-7ae91b15b2b0,0.0,0.0,0.0
12499,bldg_6e668682-36cb-4f75-a5d5-40dc86ceeecb,0.0,0.0,0.0
12500,bldg_11dbd530-5db1-437d-8cf2-60b837c152af,0.0,0.0,0.0
12501,bldg_4924345b-fd0a-478a-b37a-bc7705d8dec7,0.0,0.0,0.0
12502,bldg_78b691dc-0dd1-4c7c-b6de-6e17cc6aae62,0.0,0.0,0.0
12503,bldg_eaef21db-0543-42e8-8e03-ac03332d161c,0.0,0.0,0.0
12504,bldg_f4620b28-853e-4791-aa9b-894074758ac3,0.0,0.0,0.0
12505,bldg_07209ff0-4a83-4b91-afb8-b43db37926a2,0.0,0.0,0.0
12506,bldg_f7fabffc-9ec6-4d3c-9d29-7decb398d9fe,0.0,0.0,0.0
12507,bldg_1b86d5e2-4b1b-43ac-aa70-abf4b3dd3215,0.0,0.0,0.0
12508,bldg_0b8ae466-1712-451f-8ccd-d6ebb73cd74d,0.0,0.0,0.0
12509,bldg_7eee396b-f6f7-4e90-bade-f4af12d93669,0.0,0.0,0.0
12510,bldg_85201756-1224-4b94-9b9f-d392cf2da64d,0.0,0.0,0.0
12511,bldg_a67396d0-7752-40c9-96ff-4bdb486088ef,0.0,0.0,0.0
12512,bldg_3a2a22f0-af7c-42d3-98bc-67269e8ff2c7,0.0,0.0,0.0
12513,bldg_207d7ddb-5460-45ca-afe6-2080bf30170b,0.0,0.0,0.0
12514,bldg_c6bc188a-0f1c-48d2-87ab-488ce672b88d,0.0,0.0,0.0
12515,bldg_be5e7f5f-6363-40d9-a994-cc1a72a368f9,0.0,0.0,0.0
12516,bldg_63ecea31-dba6-4ca6-83ef-ea75cbf42947,0.0,0.0,0.0
12517,bldg_e3baddd3-36c5-490d-8198-c9a773505ee3,0.0,0.0,0.0
12518,bldg_57535673-89ff-49bb-944b-f52d5879e1b0,0.0,0.0,0.0
12519,bldg_b17a8822-6a13-4a2d-9959-6f803f72e2cd,0.0,0.0,0.0
12520,bldg_cbf97973-4b87-4fdd-b3b0-c98d2ade302d,0.0,0.0,0.0
12521,bldg_b22701eb-26ab-43fc-ae58-f29da0da0046,0.0,0.0,0.0
12522,bldg_5d09f4e8-e0eb-45fd-b7fe-a046d808b442,0.0,0.0,0.0
12523,bldg_ad044dfc-fbae-4504-9934-671a8fb58ad1,0.0,0.0,0.0
12524,bldg_9bea8c60-e486-44f8-8420-8eb80c6a2f40,0.0,0.0,0.0
12525,bldg_158d8354-0c73-413d-981d-dcd3136f92f7,0.0,0.0,0.0
12526,bldg_aaff2c72-56f1-465c-bf31-0d2551d93c72,0.0,0.0,0.0
12527,bldg_41be04d5-467d-4d6c-a39e-7d8b5eb6475a,0.0,0.0,0.0
12528,bldg_68bfcf23-9689-4bbe-910c-344531d0f107,0.0,0.0,0.0
12529,bldg_265a13d6-7cd3-402c-a90f-17c3921eeee6,0.0,0.0,0.0
12530,bldg_a2e834bb-071f-4932-8485-2f47f79499d7,0.0,0.0,0.0
12531,bldg_b9762ab0-78ce-431c-b7d4-d1549f25b3f2,0.0,0.0,0.0
12532,bldg_a06c9bbd-1745-4fd9-a1b0-bac54899630a,0.0,0.0,0.0
12533,bldg_6b11811d-e18d-45d0-aa4d-01f2ea86ee53,0.0,0.0,0.0
12534,bldg_2ae3b917-1224-465d-a285-955ff2d97421,0.0,0.0,0.0
12535,bldg_8f1885f8-0322-4ab0-8c29-7324a5d89e78,0.0,0.0,0.0
12536,bldg_767a3597-e218-4e19-bd2d-00febed53ae9,0.0,0.0,0.0
12537,bldg_0d3efe5b-7b25-410f-8e91-8085282434ae,0.0,0.0,0.0
12538,bldg_efe01a6d-1767-4a23-9f32-986fbcbcf62e,0.0,0.0,0.0
12539,bldg_8833a22a-9524-4596-a254-d3066baa17c4,0.0,0.0,0.0
12540,bldg_1451363a-7748-4512-81e9-d7d4d4ead466,0.0,0.0,0.0
12541,bldg_346969b3-949a-4eb2-85f4-83bcb12bbd0e,0.0,0.0,0.0
12542,bldg_6fef6c65-e209-4850-9847-4f0425ab311e,0.0,0.0,0.0
12543,bldg_f96c7ea2-9f5e-4bd0-8e62-5c2168e9aba9,0.0,0.0,0.0
12544,bldg_6232c2bb-1f35-4a59-94ec-e876d8b6272a,0.0,0.0,0.0
12545,bldg_24a2a6b2-9d72-4bb6-84b5-d7bdff68e5b8,0.0,0.0,0.0
12546,bldg_fcc83abe-5693-4c94-8eac-5fc3fd89faf5,0.0,0.0,0.0
12547,bldg_ef9ee350-07c4-4e5d-ae32-65c2c95dbfc8,0.0,0.0,0.0
12548,bldg_8f72184c-924e-460e-9db5-f629ffc53676,0.0,0.0,0.0
12549,bldg_2726f571-4ae9-43f5-8622-1f31bba646c9,0.0,0.0,0.0
12550,bldg_9402738c-9e8f-4323-808b-58d355147b86,0.0,0.0,0.0
12551,bldg_351b9216-d74c-40b4-bc77-0b4fae425c45,0.0,0.0,0.0
12552,bldg_8c59cf47-febd-4a88-bd7c-34a313c27cb6,0.0,0.0,0.0
12553,bldg_937fc155-803f-4a1d-87f1-fb5d39d5cea3,0.0,0.0,0.0
12554,bldg_f449c2f0-f2e7-4096-be1f-457dc299cf46,0.0,0.0,0.0
12555,bldg_5689ab86-1564-4a2c-b6bc-114f87c2826b,0.0,0.0,0.0
12556,bldg_740fe109-7e0d-4f23-b0d8-edd807ae6d68,0.0,0.0,0.0
12557,bldg_aecc96e0-602d-4a4f-b07c-97219c623408,0.0,0.0,0.0
12558,bldg_85f16e28-7a46-4919-ab05-cc83ca5b9686,0.0,0.0,0.0
12559,bldg_6473a25b-ef1c-45fc-b7cd-97d1d50b7a2b,0.0,0.0,0.0
12560,bldg_b3b137c3-1602-4651-9033-68f0d759e8c4,0.0,0.0,0.0
12561,bldg_7784b2ff-dec7-4100-a9c4-8ea6a4b7ca0b,0.0,0.0,0.0
12562,bldg_13c5a6ee-a6b8-47ee-858a-1810176835b7,0.0,0.0,0.0
12563,bldg_18016e99-9716-4a95-8ba0-1c6f1e37e11b,0.0,0.0,0.0
12564,bldg_83153965-c891-45eb-9d7e-669a421bbad0,0.0,0.0,0.0
12565,bldg_10bed09f-1afb-4232-896a-f97933c83105,0.0,0.0,0.0
12566,bldg_8d9393e1-3d8f-4705-8945-d123ff8d32b3,0.0,0.0,0.0
12567,bldg_04c80b2f-3810-4c57-951b-b39312ecf5a9,0.0,0.0,0.0
12568,bldg_e944fc1b-d46c-44e4-90e6-e07d0298c1cd,0.0,0.0,0.0
12569,bldg_7161c170-4f11-4c9b-b3f5-82218e631681,0.0,0.0,0.0
12570,bldg_43a34fd7-0ba7-49b2-b997-8639faac46fe,0.0,0.0,0.0
12571,bldg_13143dc7-516b-4c8e-9098-50be463dc8bf,0.0,0.0,0.0
12572,bldg_92b4a5f5-1557-4966-9432-69de6b278477,0.0,0.0,0.0
12573,bldg_130c19ff-d0ee-4d14-960f-4db52fb0a0fa,0.0,0.0,0.0
12574,bldg_d51aa44e-0ec2-4502-a7d3-d24c15cf6a67,0.0,0.0,0.0
12575,bldg_9fbbbdfe-e122-4c6a-9618-74fe57678b56,0.0,0.0,0.0
12576,bldg_1551e816-9fec-4b91-ae64-74b67210881e,0.0,0.0,0.0
12577,bldg_fd4d0b71-b8ec-4677-881f-8e16f14438d7,0.0,0.0,0.0
12578,bldg_1b7cb0d7-3fee-4ece-b513-3f3b557025e6,0.0,0.0,0.0
12579,bldg_196a1e35-586f-47b1-8c48-b72c42ce5241,0.0,0.0,0.0
12580,bldg_6d23966d-6e59-4486-a009-129779f2bfb2,0.0,0.0,0.0
12581,bldg_7d164992-507a-4c0f-94e4-518a52a9c488,0.0,0.0,0.0
12582,bldg_c18e3ae6-f068-4ca4-9fcb-fc1278eb5778,0.0,0.0,0.0
12583,bldg_690e98bd-f3bf-4452-beeb-f040e1375452,0.0,0.0,0.0
12584,bldg_12573217-ffd7-4310-9e1c-494eb9ed41b3,0.0,0.0,0.0
12585,bldg_621afca0-9933-4b2d-8b75-daded84b4eb1,0.0,0.0,0.0
12586,bldg_b01a0527-2f50-4669-bedd-9f35ae2d38f8,0.0,0.0,0.0
12587,bldg_f912baeb-9482-4ce2-a400-34d5b81c73e5,0.0,0.0,0.0
12588,bldg_183f1ba4-0d3a-42bb-b53d-10edd94dab2d,0.0,0.0,0.0
12589,bldg_af3ee5cf-190b-4d5a-9f52-94b6851efc2e,0.0,0.0,0.0
12590,bldg_1f355dcd-6bf2-4fbf-8760-09a5fd394984,0.0,0.0,0.0
12591,bldg_8dc4f0b1-8eee-4890-8a10-52d90e3a7652,0.0,0.0,0.0
12592,bldg_0ea19c10-d27f-40fe-b607-738ccfcbe697,0.0,0.0,0.0
12593,bldg_06b2fbe5-943c-4316-972e-b2d6c09ced28,0.0,0.0,0.0
12594,bldg_92796277-eb94-419c-a561-bd389d357672,0.0,0.0,0.0
12595,bldg_755d75c6-69ac-4f5f-ab08-c3182f48c241,0.0,0.0,0.0
12596,bldg_289e53fc-8c5a-4c7e-817b-8394e180b528,0.0,0.0,0.0
12597,bldg_8c67343a-965b-4f1f-add1-8d9429bb8405,0.0,0.0,0.0
12598,bldg_43233660-3940-40bd-bb19-45bfc179cd35,0.0,0.0,0.0
12599,bldg_6db43266-75ba-46df-9a1b-943c08e1c92f,0.0,0.0,0.0
12600,bldg_fc4dd4e5-0de5-4715-a426-5b5379d3d6c1,0.0,0.0,0.0
12601,bldg_a6ac6e57-6245-4b99-9014-ee93719c6576,0.0,0.0,0.0
12602,bldg_ae394dc4-903b-47ec-8c8a-72912fc928ba,0.0,0.0,0.0
12603,bldg_ba098fe6-00aa-47e0-bc0f-ad36fd94ea9b,0.0,0.0,0.0
12604,bldg_4b1dccde-3f93-4b7b-84dc-e8323ce10e42,0.0,0.0,0.0
12605,bldg_e36d69da-a167-401f-b670-5944f71c8bb0,0.0,0.0,0.0
12606,bldg_3e80c15b-038a-4cb5-94ab-623bcba6d6ff,0.0,0.0,0.0
12607,bldg_d7c166f2-51d3-40c4-8edd-cebe3c7aba07,0.0,0.0,0.0
12608,bldg_b9ecf6e0-c0ef-4af8-83d8-2af483f1f69e,0.0,0.0,0.0
12609,bldg_b21000f1-ff87-4809-aa47-a6ec15c6a801,0.0,0.0,0.0
12610,bldg_f619393b-ce55-4529-8a72-1c5c44879445,0.0,0.0,0.0
12611,bldg_fd6f0358-2adc-482d-9a13-201c2df5f7cd,0.0,0.0,0.0
12612,bldg_6349ed8e-7f5a-4663-b5af-7b2acb70ebfa,0.0,0.0,0.0
12613,bldg_8cc4d0e4-2162-4ccf-9cc8-ebdace76c98f,0.0,0.0,0.0
12614,bldg_42197b72-5a58-4a94-a27a-a773ba33b5d4,0.0,0.0,0.0
12615,bldg_73204b73-78e6-4095-a63e-070abddeafdf,0.0,0.0,0.0
12616,bldg_bf3345f6-83f5-4cd2-bd36-3ebd9bc6b7de,0.0,0.0,0.0
12617,bldg_1488099b-313c-4c87-a062-807bcac809e6,0.0,0.0,0.0
12618,bldg_32ba3f43-e4ff-4f3a-9974-777ddd1f6e88,0.0,0.0,0.0
12619,bldg_cb3a4b75-ecce-4a38-bce8-4fa3b37ae0e9,0.0,0.0,0.0
12620,bldg_a8823637-b502-4fb8-b515-f1ed3fc440f1,0.0,0.0,0.0
12621,bldg_6715bab1-cb41-4e82-b56b-5c07623b7d18,0.0,0.0,0.0
12622,bldg_4017ed32-3343-4004-9e32-b7dd76e84b0b,0.0,0.0,0.0
12623,bldg_e7ade490-d943-4bf8-ae0b-fde5ada2c3f6,0.0,0.0,0.0
12624,bldg_d70b2853-3563-437f-bc49-dd2623d33a0d,0.0,0.0,0.0
12625,bldg_998e42bf-6997-4ee8-8cf6-df6e05864028,0.0,0.0,0.0
12626,bldg_09501a14-aa6f-441e-93cd-532f8c578caf,0.0,0.0,0.0
12627,bldg_f05a1349-96b8-4f75-9d8c-a7091851f39a,0.0,0.0,0.0
12628,bldg_5ed95e9b-6750-4cf3-a175-da2b66d7ea62,0.0,0.0,0.0
12629,bldg_1a83cf70-4ff3-4780-83c7-363758a583da,0.0,0.0,0.0
12630,bldg_585fa12a-b52f-4c24-aad3-edc075073c65,0.0,0.0,0.0
12631,bldg_b46190dc-6c02-4a1f-afbc-bc2cee64afc5,0.0,0.0,0.0
12632,bldg_cfb0149a-3ba0-44c6-82b0-f4277bc3017f,0.0,0.0,0.0
12633,bldg_1c0c51a4-4b86-44ac-970f-0488cc2091c0,0.0,0.0,0.0
12634,bldg_3a00f16e-09cf-43cf-967c-8837f3f5a16e,0.0,0.0,0.0
12635,bldg_cd526b75-7165-4960-92d5-30505cc0d9c9,0.0,0.0,0.0
12636,bldg_8fc47411-17af-4545-8472-a862d7221d65,0.0,0.0,0.0
12637,bldg_bdea96ef-7c18-4e83-94ea-a53c90ae147a,0.0,0.0,0.0
12638,bldg_e7eaa668-9f15-4400-8faa-e295a46d8821,0.0,0.0,0.0
12639,bldg_1bc12912-5ecc-424c-b6cd-75ed63847790,0.0,0.0,0.0
12640,bldg_be03d857-9242-447f-b52b-0b2592a79589,0.0,0.0,0.0
12641,bldg_eb938560-3d7d-4d7c-b0a0-ead1b94bd349,0.0,0.0,0.0
12642,bldg_91913f7f-4e54-407b-b10a-9ce2508d4a90,0.0,0.0,0.0
12643,bldg_7dd87dab-5b9c-414e-b363-2d5da5d0f445,0.0,0.0,0.0
12644,bldg_8e57bb61-0700-4f79-822d-d887fa923491,0.0,0.0,0.0
12645,bldg_cc3250e2-318c-46e1-b186-d362e0ab3fc9,0.0,0.0,0.0
12646,bldg_479a7de9-6c5d-41f0-8aa4-2922b1edfa4c,0.0,0.0,0.0
12647,bldg_ce4ab98d-1e87-4461-b62f-fdb6226649a0,0.0,0.0,0.0
12648,bldg_57ecd972-7696-4adb-b551-9ffa72080f6c,0.0,0.0,0.0
12649,bldg_14f1aa1b-8b28-45df-b3eb-54e3051d21a8,0.0,0.0,0.0
12650,bldg_0bfd4af4-b460-4fe2-9a48-0519958cce66,0.0,0.0,0.0
12651,bldg_65a12fa5-85bf-4225-8f7d-7331a0491f99,0.0,0.0,0.0
12652,bldg_1e1839b4-ef21-480e-ac1a-f19da6ba432a,0.0,0.0,0.0
12653,bldg_20fa4afd-1687-4961-8440-70e469f8d99c,0.0,0.0,0.0
12654,bldg_7ec8abe1-b192-4f9f-85ea-3485142dffe5,0.0,0.0,0.0
12655,bldg_c032cfcb-f715-4f79-b010-6a89b37b64e5,0.0,0.0,0.0
12656,bldg_912e8816-d40b-4f7b-b628-13c83fbaa237,0.0,0.0,0.0
12657,bldg_17496b4b-3b10-40d4-a700-e06e067d1ed2,0.0,0.0,0.0
12658,bldg_9aeee697-5e2b-41b9-b9b3-14ee3c5780c7,0.0,0.0,0.0
12659,bldg_cf17e285-3644-42c8-a655-06008d1af6be,0.0,0.0,0.0
12660,bldg_24b6a27f-907b-4e37-bd1b-92cbad1d6e9a,0.0,0.0,0.0
12661,bldg_e3ed6c84-2a87-43ed-96c0-f9513a462fd3,0.0,0.0,0.0
12662,bldg_f1129af8-1609-4f63-aa94-0a1468a3c6aa,0.0,0.0,0.0
12663,bldg_24d859c2-6c8c-4755-9e35-20e5e45213f2,0.0,0.0,0.0
12664,bldg_f8ab5825-11b1-4b89-a928-affdeae527d7,0.0,0.0,0.0
12665,bldg_11220b21-c7a2-43f1-84ed-11fc7cdc0284,0.0,0.0,0.0
12666,bldg_ac855501-ca18-486b-96bb-48072f11b254,0.0,0.0,0.0
12667,bldg_2bfada9f-23f2-45b0-9bb7-3788cbbad572,0.0,0.0,0.0
12668,bldg_15d2342f-d6f2-49ea-90f3-db92d3d03422,0.0,0.0,0.0
12669,bldg_b88f724b-fd82-49d6-ac6f-9b2a6259df92,0.0,0.0,0.0
12670,bldg_e63608cf-b162-4639-8994-9614f14016ae,0.0,0.0,0.0
12671,bldg_9c1d4108-b9ff-49c0-9dac-289af43dad28,0.0,0.0,0.0
12672,bldg_68c526f8-f10c-4b23-8f44-a29e1faebac1,0.0,0.0,0.0
12673,bldg_e015a84c-8f3f-488d-988c-783c4f2b4e6f,0.0,0.0,0.0
12674,bldg_715583d8-a215-4b3a-bbe7-9daa51e79ee6,0.0,0.0,0.0
12675,bldg_a1a3919c-1755-4f2d-8e18-f17dc0357739,0.0,0.0,0.0
12676,bldg_9cdcc0f2-39b0-49f2-bd17-0ddaaba4314b,0.0,0.0,0.0
12677,bldg_1d123a74-75f1-4cac-9197-3d039312cefc,0.0,0.0,0.0
12678,bldg_8a02c764-ebec-443f-a8fc-f1c4e39cfc5d,0.0,0.0,0.0
12679,bldg_aa9eccd1-e551-4703-9613-8730cd278704,0.0,0.0,0.0
12680,bldg_0cbaa758-cd23-450e-b5ed-44e86fb1237b,0.0,0.0,0.0
12681,bldg_f24161c3-d4cc-4f0f-96d4-d72192a58cc0,0.0,0.0,0.0
12682,bldg_54c1053a-81eb-4487-84ba-13f30048d7b8,0.0,0.0,0.0
12683,bldg_6479a01e-2adb-407d-880f-a39a24b3ba53,0.0,0.0,0.0
12684,bldg_5a3dd383-66f1-48e2-9d8f-a45642a9bcea,0.0,0.0,0.0
12685,bldg_4f3ce0bc-f9ec-4055-8204-b10d0a3f3fae,0.0,0.0,0.0
12686,bldg_8e600a28-1084-460f-916d-9ec49bccd39f,0.0,0.0,0.0
12687,bldg_540079c0-ab3c-428a-8fa9-9dc3d9dbdb69,0.0,0.0,0.0
12688,bldg_cdcaf6d7-5cf2-4ed6-9751-7757b6af8e01,0.0,0.0,0.0
12689,bldg_59a90f44-a4fa-408f-bf27-ba1751c8b4bc,0.0,0.0,0.0
12690,bldg_d141eddd-3951-4f11-bd7b-e03c06a3c600,0.0,0.0,0.0
12691,bldg_ca67d080-7d1d-4a53-809e-00e0821c339b,0.0,0.0,0.0
12692,bldg_f3e95c1a-ae4e-4463-a94e-a5776882d7bd,0.0,0.0,0.0
12693,bldg_4450e253-396a-433b-a3f8-3338c28c3b95,0.0,0.0,0.0
12694,bldg_4bff3d41-e533-45ec-a001-b9f078b436e4,0.0,0.0,0.0
12695,bldg_2038523a-bdfb-4bcd-bdf5-1946894a4faf,0.0,0.0,0.0
12696,bldg_f734a3ca-2107-4e40-9246-838222990ecb,0.0,0.0,0.0
12697,bldg_de40a5c2-f27d-4fc8-8c05-056971b848a2,0.0,0.0,0.0
12698,bldg_ad6ef95e-b403-4f07-bc21-c70de329ef66,0.0,0.0,0.0
12699,bldg_912c4baa-2f68-4f3c-aa9b-6bad8e1ce113,0.0,0.0,0.0
12700,bldg_4a5d4942-3a1b-4181-a513-3ce09bb49771,0.0,0.0,0.0
12701,bldg_bfb39734-6710-46f6-98cd-355a23793c53,0.0,0.0,0.0
12702,bldg_363e42b7-0674-4959-9e3e-4466f9ba15f9,0.0,0.0,0.0
12703,bldg_757a6150-3365-406e-a17d-37beb982379f,0.0,0.0,0.0
12704,bldg_5aafd6eb-686d-43cf-82fc-21c9e20535dd,0.0,0.0,0.0
12705,bldg_3144a06a-c5e6-42cd-bf38-a0a91087bda8,0.0,0.0,0.0
12706,bldg_c4f595cc-ea16-4ed0-9f37-bce09361f926,0.0,0.0,0.0
12707,bldg_bcca81cc-1a89-44f6-b0b3-a88079a19da2,0.0,0.0,0.0
12708,bldg_f144d09a-9dfa-45a9-9930-4814569047bf,0.0,0.0,0.0
12709,bldg_8b7c878a-45f7-44bc-9f05-22d5ed83d975,0.0,0.0,0.0
